Origin_Country,Destination_Country,Carrier_Name,Incoterm,Route,Gross_Weight_KG,Gross_Volume_M3,Number_of_Pieces,Requested_Lead_Time_Days,Month,Pickup_DayOfWeek,Delivery_DayOfWeek,Pickup_IsWeekend,Delivery_IsWeekend,Business_Unit_ADS,Service_Type_RTN,Hazardous_Y,Carrier_Delay_Rate,Carrier_Volume,Route_Delay_Rate,Route_Volume,Weight_Per_Piece,Is_Rush,Carrier_Route_Encoded,Route_Month_Encoded
0,5,6,0,1,1113.36,0.6679,5,5,7,3,2,0,0,False,True,True,0.15355367066393683,3419,0.2759295499021526,511,222.67199999999997,0,316,141
8,4,1,1,38,877.43,0.4513,4,4,10,0,4,0,0,False,False,False,0.29347368421052633,2375,0.26851098454027666,2458,219.3575,0,153,371
1,5,5,3,4,728.46,0.2189,8,3,7,4,0,0,0,False,False,True,0.2894486692015209,2104,0.27880434782608693,1840,91.0575,1,309,427
8,5,8,2,39,380.78,0.2775,2,5,8,4,3,0,0,False,True,False,0.257201646090535,2916,0.26510944135903297,6122,190.39,0,429,392
2,4,8,2,5,1496.7,0.7837,5,1,7,0,1,0,0,False,False,False,0.257201646090535,2916,0.2680851063829787,2820,299.34000000000003,1,432,439
4,4,4,2,23,5740.62,2.6221,11,3,5,6,2,1,0,True,True,False,0.12867729620480575,4453,0.2726831635128578,2061,521.8745454545455,1,251,187
5,4,0,3,31,4772.84,1.9899,14,1,8,5,0,1,0,True,True,False,0.27633417155630063,3579,0.27392120075046905,1066,340.9171428571429,1,24,296
1,4,6,1,3,2237.62,1.4413,7,6,9,0,0,0,0,False,True,False,0.15355367066393683,3419,0.27113095238095236,3360,319.65999999999997,0,338,405
2,4,5,1,5,448.91,0.2992,2,2,11,4,0,0,0,False,True,False,0.2894486692015209,2104,0.2680851063829787,2820,224.455,1,311,432
4,14,0,0,28,3171.5,2.2948,18,4,3,3,1,0,0,False,True,True,0.27633417155630063,3579,0.2905982905982906,117,176.19444444444446,0,21,245
1,4,3,1,3,1787.94,0.5805,3,1,11,5,6,1,1,True,False,False,0.491083079599826,2299,0.27113095238095236,3360,595.98,1,217,396
0,5,6,1,1,500.82,0.2501,3,4,8,4,2,0,0,False,True,False,0.15355367066393683,3419,0.2759295499021526,511,166.94,0,316,142
8,5,3,2,39,1748.84,1.3448,3,6,11,3,3,0,0,True,True,False,0.491083079599826,2299,0.26510944135903297,6122,582.9466666666666,0,227,384
2,4,4,2,5,6863.21,3.0256,16,3,9,3,6,0,1,True,False,True,0.12867729620480575,4453,0.2680851063829787,2820,428.950625,1,271,441
8,5,4,1,39,2541.45,1.5258,25,6,5,3,2,0,0,False,False,False,0.12867729620480575,4453,0.26510944135903297,6122,101.65799999999999,0,268,389
1,4,0,2,3,2565.28,1.302,25,7,12,3,5,0,1,True,True,False,0.27633417155630063,3579,0.27113095238095236,3360,102.61120000000001,0,22,397
5,2,8,1,30,670.38,0.358,6,6,8,4,3,0,0,False,False,False,0.257201646090535,2916,0.2756024096385542,664,111.73,0,420,284
1,4,6,3,3,1606.47,0.7715,7,3,5,4,0,0,0,False,False,False,0.15355367066393683,3419,0.27113095238095236,3360,229.49571428571429,1,338,401
8,5,3,1,39,1132.15,0.5502,2,5,5,6,5,1,1,False,True,False,0.491083079599826,2299,0.26510944135903297,6122,566.075,0,227,389
8,5,11,2,39,4120.34,3.2669,6,6,9,3,3,0,0,True,True,False,0.22524436889077773,2353,0.26510944135903297,6122,686.7233333333334,0,114,393
2,4,3,0,5,2725.09,1.6335,5,1,7,4,6,0,1,True,True,True,0.491083079599826,2299,0.2680851063829787,2820,545.018,1,230,439
8,5,4,2,39,4844.06,3.7876,25,5,10,5,4,1,0,True,True,True,0.12867729620480575,4453,0.26510944135903297,6122,193.7624,0,268,383
4,4,7,3,23,856.13,0.4347,4,1,9,5,0,1,0,False,True,True,0.45885916203937405,1981,0.2726831635128578,2061,214.0325,1,372,191
2,4,3,3,5,701.73,0.2468,8,3,3,1,3,0,0,False,True,False,0.491083079599826,2299,0.2680851063829787,2820,87.71625,1,230,435
4,4,7,3,23,1204.35,0.4414,3,1,8,0,1,0,0,False,False,False,0.45885916203937405,1981,0.2726831635128578,2061,401.45,1,372,190
4,6,6,2,24,4381.36,1.9205,9,1,8,4,6,0,1,True,True,True,0.15355367066393683,3419,0.25328330206378985,533,486.81777777777774,1,332,202
2,4,6,0,5,1344.28,1.0581,4,3,7,0,2,0,0,False,True,False,0.15355367066393683,3419,0.2680851063829787,2820,336.07,1,351,439
2,4,0,1,5,2283.79,1.5023,23,2,12,4,0,0,0,False,True,False,0.27633417155630063,3579,0.2680851063829787,2820,99.29521739130435,1,35,433
5,4,0,3,31,3843.83,1.2731,18,2,12,5,1,1,0,True,True,False,0.27633417155630063,3579,0.27392120075046905,1066,213.54611111111112,1,24,289
1,4,3,1,3,2234.9,0.9053,24,7,7,5,1,1,0,False,True,False,0.491083079599826,2299,0.27113095238095236,3360,93.12083333333334,0,217,403
1,4,1,1,3,1230.06,0.9832,2,6,12,2,2,0,0,False,True,False,0.29347368421052633,2375,0.27113095238095236,3360,615.03,0,144,397
1,4,11,3,3,907.8,0.3964,4,7,9,1,2,0,0,False,True,False,0.22524436889077773,2353,0.27113095238095236,3360,226.95,0,104,405
8,5,0,3,39,2972.56,2.3594,22,1,3,5,6,1,1,True,False,True,0.27633417155630063,3579,0.26510944135903297,6122,135.11636363636364,1,32,387
8,5,11,2,39,849.47,0.5547,7,6,2,1,1,0,0,True,True,True,0.22524436889077773,2353,0.26510944135903297,6122,121.35285714285715,0,114,386
2,6,1,1,7,1373.37,0.6194,5,4,12,3,0,0,0,False,False,False,0.29347368421052633,2375,0.3,190,274.674,0,159,457
1,4,3,2,3,512.47,0.3943,2,7,9,1,2,0,0,False,True,False,0.491083079599826,2299,0.27113095238095236,3360,256.235,0,217,405
2,7,7,3,8,1747.55,0.8337,8,7,6,3,6,0,1,False,True,False,0.45885916203937405,1981,0.273972602739726,73,218.44375,0,394,474
8,2,1,3,37,494.32,0.2813,2,5,6,6,6,1,1,False,True,False,0.29347368421052633,2375,0.26897470039946736,1502,247.16,0,152,366
1,4,4,0,3,1461.28,1.0451,6,4,10,3,0,0,0,False,False,False,0.12867729620480575,4453,0.27113095238095236,3360,243.54666666666665,0,258,395
8,5,4,0,39,3100.21,1.4041,15,4,4,3,1,0,0,True,True,True,0.12867729620480575,4453,0.26510944135903297,6122,206.68066666666667,0,268,388
8,5,3,3,39,770.58,0.4384,3,3,6,1,4,0,0,False,False,False,0.491083079599826,2299,0.26510944135903297,6122,256.86,1,227,390
0,4,0,0,0,10291.46,7.0424,13,4,10,4,1,0,0,True,False,True,0.27633417155630063,3579,0.2847222222222222,432,791.6507692307691,0,0,1
4,6,4,0,24,318.21,0.1095,3,2,5,4,0,0,0,False,True,True,0.12867729620480575,4453,0.25328330206378985,533,106.07,1,252,199
8,5,4,3,39,674.26,0.3489,4,4,5,3,1,0,0,False,True,False,0.12867729620480575,4453,0.26510944135903297,6122,168.565,0,268,389
3,12,10,1,17,5904.34,3.0183,23,5,12,0,6,0,1,True,True,True,0.19724375538329025,2322,0.2695035460992908,141,256.71043478260873,0,49,99
2,4,11,2,5,2140.7,1.0465,19,3,11,1,3,0,0,True,True,False,0.22524436889077773,2353,0.2680851063829787,2820,112.66842105263157,1,117,432
8,4,4,0,38,1872.29,0.6521,7,3,7,2,5,0,1,True,False,False,0.12867729620480575,4453,0.26851098454027666,2458,267.46999999999997,1,267,379
1,4,10,1,3,5619.83,3.0178,11,1,3,1,2,0,0,True,False,True,0.19724375538329025,2322,0.27113095238095236,3360,510.89363636363635,1,63,399
0,4,3,2,0,2860.71,1.6656,14,4,6,1,6,0,1,False,True,False,0.491083079599826,2299,0.2847222222222222,432,204.33642857142857,0,194,8
2,4,0,1,5,841.57,0.6027,4,3,1,2,5,0,1,False,True,False,0.27633417155630063,3579,0.2680851063829787,2820,210.3925,1,35,430
3,3,9,0,15,238.28,0.1864,1,6,3,6,0,1,0,False,True,False,0.5224839400428265,1401,0.37373737373737376,99,238.28,0,444,77
1,4,8,1,3,712.35,0.2498,6,7,4,1,2,0,0,False,True,False,0.257201646090535,2916,0.27113095238095236,3360,118.72500000000001,0,419,400
4,2,4,0,22,1334.11,0.953,7,15,6,1,2,0,0,True,False,True,0.12867729620480575,4453,0.2723673792557403,1263,190.58714285714285,0,250,176
1,2,6,0,2,1227.66,0.9038,5,8,6,1,3,0,0,False,True,False,0.15355367066393683,3419,0.23582089552238805,335,245.532,0,327,270
2,4,4,1,5,600.8,0.3625,2,3,8,2,4,0,0,False,True,False,0.12867729620480575,4453,0.2680851063829787,2820,300.4,1,271,440
8,5,1,0,39,6542.23,2.1674,7,21,11,1,1,0,0,True,False,False,0.29347368421052633,2375,0.26510944135903297,6122,934.6042857142857,0,154,384
2,4,5,3,5,815.78,0.3732,4,3,12,5,1,1,0,False,False,False,0.2894486692015209,2104,0.2680851063829787,2820,203.945,1,311,433
1,4,7,1,3,1413.99,0.7657,8,6,9,4,3,0,0,False,False,False,0.45885916203937405,1981,0.27113095238095236,3360,176.74875,0,378,405
3,3,4,1,15,2376.0,1.2058,7,6,1,6,0,1,0,False,True,False,0.12867729620480575,4453,0.37373737373737376,99,339.42857142857144,0,242,72
8,4,2,0,38,2472.27,1.4118,15,6,4,4,4,0,0,True,True,False,0.2719298245614035,456,0.26851098454027666,2458,164.818,0,186,376
1,5,3,1,4,4371.96,2.8622,19,6,6,4,6,0,1,True,True,False,0.491083079599826,2299,0.27880434782608693,1840,230.10315789473685,0,228,426
0,4,4,3,0,3503.58,1.0998,13,4,4,5,3,1,0,True,True,False,0.12867729620480575,4453,0.2847222222222222,432,269.50615384615384,0,235,6
8,5,6,2,39,1049.87,0.5393,5,6,5,4,4,0,0,False,True,False,0.15355367066393683,3419,0.26510944135903297,6122,209.974,0,348,389
8,4,11,2,38,972.11,0.395,8,5,5,1,0,0,0,True,True,True,0.22524436889077773,2353,0.26851098454027666,2458,121.51375,0,113,377
5,2,4,2,30,1304.11,0.4976,5,3,9,1,3,0,0,False,True,False,0.12867729620480575,4453,0.2756024096385542,664,260.822,1,259,285
4,14,8,1,28,1247.24,0.7355,8,1,4,3,4,0,0,False,False,False,0.257201646090535,2916,0.2905982905982906,117,155.905,1,417,246
8,5,5,0,39,3218.35,1.5429,13,5,4,0,5,0,1,True,True,True,0.2894486692015209,2104,0.26510944135903297,6122,247.5653846153846,0,308,388
0,5,2,2,1,1080.33,0.347,2,5,3,0,6,0,1,False,True,False,0.2719298245614035,456,0.2759295499021526,511,540.165,0,163,137
4,4,11,2,23,3685.15,1.519,10,1,5,4,6,0,1,True,True,False,0.22524436889077773,2353,0.2726831635128578,2061,368.515,1,97,187
1,5,3,1,4,719.19,0.4081,4,7,8,5,1,1,0,False,True,False,0.491083079599826,2299,0.27880434782608693,1840,179.7975,0,228,428
2,4,11,3,5,1800.2,0.8412,4,2,10,4,0,0,0,False,True,False,0.22524436889077773,2353,0.2680851063829787,2820,450.05,1,117,431
8,5,0,1,39,39279.12388805064,3.7207,17,4,4,4,1,0,0,True,False,True,0.27633417155630063,3579,0.26510944135903297,6122,2310.5366992970967,0,32,388
8,5,10,2,39,1398.68,0.6902,6,3,8,3,6,0,1,False,False,False,0.19724375538329025,2322,0.26510944135903297,6122,233.11333333333334,1,73,392
6,4,8,2,33,642.92,0.2063,7,8,12,1,3,0,0,False,True,False,0.257201646090535,2916,0.27261146496815286,785,91.84571428571428,0,423,313
8,2,1,1,37,871.61,0.4587,7,3,5,4,0,0,0,False,False,False,0.29347368421052633,2375,0.26897470039946736,1502,124.51571428571428,1,152,365
5,4,11,3,31,1664.92,1.1354,2,1,5,0,1,0,0,False,False,False,0.22524436889077773,2353,0.27392120075046905,1066,832.46,1,106,293
8,5,11,3,39,2306.91,0.862,14,5,11,3,2,0,0,True,True,False,0.22524436889077773,2353,0.26510944135903297,6122,164.7792857142857,0,114,384
5,2,6,0,30,638.86,0.2108,6,3,7,2,5,0,1,False,True,False,0.15355367066393683,3419,0.2756024096385542,664,106.47666666666667,1,339,283
5,4,0,1,31,826.94,0.6066,6,3,8,2,5,0,1,False,True,False,0.27633417155630063,3579,0.27392120075046905,1066,137.82333333333335,1,24,296
8,4,4,3,38,573.25,0.2296,2,5,9,6,4,1,0,False,True,False,0.12867729620480575,4453,0.26851098454027666,2458,286.625,0,267,381
1,2,7,1,2,958.16,0.7455,7,6,2,1,1,0,0,False,True,False,0.45885916203937405,1981,0.23582089552238805,335,136.88,0,368,266
5,2,7,3,30,930.51,0.4872,5,2,3,3,5,0,1,False,True,False,0.45885916203937405,1981,0.2756024096385542,664,186.102,1,379,279
8,6,9,0,40,1961.65,1.4205,6,4,4,4,2,0,0,True,True,True,0.5224839400428265,1401,0.30601092896174864,366,326.94166666666666,0,472,412
8,4,4,2,38,1622.72,0.5592,8,5,9,6,5,1,1,False,True,False,0.12867729620480575,4453,0.26851098454027666,2458,202.84,0,267,381
2,4,8,3,5,325.84,0.2556,3,2,6,6,1,1,0,False,True,True,0.257201646090535,2916,0.2680851063829787,2820,108.61333333333333,1,432,438
1,4,5,0,3,485.51,0.1688,3,7,5,3,5,0,1,False,True,False,0.2894486692015209,2104,0.27113095238095236,3360,161.83666666666667,0,298,401
2,4,4,1,5,1401.65,0.6148,8,2,10,3,6,0,1,False,True,False,0.12867729620480575,4453,0.2680851063829787,2820,175.20625,1,271,431
8,5,9,0,39,2294.61,0.7227,16,5,1,3,2,0,0,False,True,False,0.5224839400428265,1401,0.26510944135903297,6122,143.413125,0,470,382
1,4,7,2,3,970.65,0.6578,3,7,5,4,0,0,0,False,True,False,0.45885916203937405,1981,0.27113095238095236,3360,323.55,0,378,401
8,5,0,2,39,1755.8,1.0233,8,6,8,0,0,0,0,True,True,False,0.27633417155630063,3579,0.26510944135903297,6122,219.475,0,32,392
4,2,2,1,22,540.87,0.1821,4,2,8,5,1,1,0,False,True,False,0.2719298245614035,456,0.2723673792557403,1263,135.2175,1,171,178
5,4,4,3,31,12803.27,9.7434,20,3,6,6,2,1,0,True,True,True,0.12867729620480575,4453,0.27392120075046905,1066,640.1635,1,260,294
4,6,0,2,24,1252.77,0.7133,5,3,9,2,5,0,1,True,True,True,0.27633417155630063,3579,0.25328330206378985,533,250.554,1,17,203
2,5,10,2,6,1598.54,1.2175,7,1,12,1,2,0,0,False,False,False,0.19724375538329025,2322,0.26096491228070173,912,228.36285714285714,1,77,445
8,5,0,1,39,1557.0,0.8734,4,4,7,4,2,0,0,False,True,False,0.27633417155630063,3579,0.26510944135903297,6122,389.25,0,32,391
1,5,9,1,4,1718.58,0.5708,5,8,1,6,2,1,0,False,True,False,0.5224839400428265,1401,0.27880434782608693,1840,343.716,0,471,418
5,4,0,2,31,14790.94,9.153,25,1,9,4,6,0,1,True,True,False,0.27633417155630063,3579,0.27392120075046905,1066,591.6376,1,24,297
8,5,5,2,39,1740.24,0.768,6,6,6,0,0,0,0,False,True,False,0.2894486692015209,2104,0.26510944135903297,6122,290.04,0,308,390
4,7,3,0,25,502.39,0.1919,3,6,8,1,1,0,0,False,True,False,0.491083079599826,2299,0.24,75,167.46333333333334,0,212,214
8,4,0,0,38,970.83,0.3526,4,5,5,5,4,1,0,False,True,False,0.27633417155630063,3579,0.26851098454027666,2458,242.7075,0,31,377
5,4,4,0,31,1321.96,0.5358,7,2,10,4,0,0,0,False,True,False,0.12867729620480575,4453,0.27392120075046905,1066,188.85142857142858,1,260,287
8,5,6,3,39,5813.79,2.1287,7,6,6,2,2,0,0,True,True,False,0.15355367066393683,3419,0.26510944135903297,6122,830.5414285714286,0,348,390
1,4,6,2,3,2053.81,0.7674,14,3,9,4,0,0,0,False,False,False,0.15355367066393683,3419,0.27113095238095236,3360,146.70071428571427,1,338,405
6,4,11,2,33,11187.01,8.8488,7,9,12,0,3,0,0,True,True,True,0.22524436889077773,2353,0.27261146496815286,785,1598.1442857142858,0,108,313
2,4,8,3,5,4823.21,3.5805,23,1,11,2,3,0,0,True,False,False,0.257201646090535,2916,0.2680851063829787,2820,209.70478260869567,1,432,432
8,4,4,2,38,3581.09,2.3391,10,1,6,2,3,0,0,True,False,False,0.12867729620480575,4453,0.26851098454027666,2458,358.10900000000004,1,267,378
6,4,11,1,33,1129.9,0.5071,4,8,12,2,4,0,0,False,True,False,0.22524436889077773,2353,0.27261146496815286,785,282.475,0,108,313
1,4,8,2,3,5079.82,2.1082,12,6,12,4,4,0,0,True,True,True,0.257201646090535,2916,0.27113095238095236,3360,423.3183333333333,0,419,397
4,4,4,2,23,1449.61,0.8425,6,2,4,3,5,0,1,False,True,False,0.12867729620480575,4453,0.2726831635128578,2061,241.60166666666666,1,251,186
3,12,7,3,17,1475.24,0.8874,2,6,7,6,5,1,1,False,False,False,0.45885916203937405,1981,0.2695035460992908,141,737.62,0,365,105
2,4,1,1,5,1347.88,1.008,5,3,9,2,5,0,1,False,True,False,0.29347368421052633,2375,0.2680851063829787,2820,269.576,1,157,441
2,4,5,3,5,6080.47,3.5946,15,3,1,6,2,1,0,True,True,True,0.2894486692015209,2104,0.2680851063829787,2820,405.36466666666666,1,311,430
4,2,10,2,22,2054.32,0.8494,17,1,8,4,6,0,1,False,True,False,0.19724375538329025,2322,0.2723673792557403,1263,120.84235294117649,1,55,178
8,5,6,2,39,2847.99,1.8604,20,6,3,4,4,0,0,True,True,False,0.15355367066393683,3419,0.26510944135903297,6122,142.3995,0,348,387
1,4,11,2,3,2016.76,0.9239,19,6,6,0,0,0,0,True,True,True,0.22524436889077773,2353,0.27113095238095236,3360,106.14526315789473,0,104,402
4,4,4,1,23,1109.96,0.8465,4,2,10,3,6,0,1,False,True,False,0.12867729620480575,4453,0.2726831635128578,2061,277.49,1,251,181
8,4,6,0,38,772.11,0.4597,5,4,5,5,3,1,0,False,True,True,0.15355367066393683,3419,0.26851098454027666,2458,154.422,0,347,377
2,4,4,2,5,3412.24,1.816,8,3,7,0,2,0,0,True,True,True,0.12867729620480575,4453,0.2680851063829787,2820,426.53,1,271,439
0,5,6,2,1,458.43,0.2686,1,6,6,0,0,0,0,False,True,False,0.15355367066393683,3419,0.2759295499021526,511,458.43,0,316,140
1,5,8,1,4,1363.89,0.4866,7,7,9,1,2,0,0,False,True,False,0.257201646090535,2916,0.27880434782608693,1840,194.8414285714286,0,430,429
1,5,9,1,4,954.73,0.3877,2,9,11,1,4,0,0,False,True,False,0.5224839400428265,1401,0.27880434782608693,1840,477.365,0,471,420
2,5,4,1,6,585.6,0.2891,2,3,7,6,2,1,0,False,True,False,0.12867729620480575,4453,0.26096491228070173,912,292.8,1,272,451
2,4,11,3,5,3225.96,2.5337,20,2,4,3,6,0,1,False,True,False,0.22524436889077773,2353,0.2680851063829787,2820,161.298,1,117,436
8,5,8,3,39,805.59,0.6145,2,5,5,6,4,1,0,False,True,True,0.257201646090535,2916,0.26510944135903297,6122,402.795,0,429,389
8,5,3,0,39,2740.07,1.3521,24,3,12,6,2,1,0,True,False,False,0.491083079599826,2299,0.26510944135903297,6122,114.16958333333334,1,227,385
2,4,3,0,5,1785.07,1.0873,5,1,8,0,1,0,0,False,False,False,0.491083079599826,2299,0.2680851063829787,2820,357.014,1,230,440
1,5,3,1,4,4315.34,1.5998,6,6,6,5,4,1,0,False,False,False,0.491083079599826,2299,0.27880434782608693,1840,719.2233333333334,0,228,426
0,5,11,0,1,703.01,0.3729,6,5,5,4,3,0,0,False,True,False,0.22524436889077773,2353,0.2759295499021526,511,117.16833333333334,0,82,139
4,4,10,3,23,1953.37,1.3155,6,2,6,6,1,1,0,False,True,False,0.19724375538329025,2322,0.2726831635128578,2061,325.56166666666667,1,56,188
1,5,10,0,4,5049.57,2.6692,22,7,2,5,1,1,0,True,True,False,0.19724375538329025,2322,0.27880434782608693,1840,229.52590909090907,0,74,422
4,4,6,1,23,9150.14,5.9074,7,3,12,0,2,0,0,True,True,False,0.15355367066393683,3419,0.2726831635128578,2061,1307.162857142857,1,331,183
2,11,1,3,11,1235.38,0.4171,5,6,8,0,0,0,0,False,True,False,0.29347368421052633,2375,0.2777777777777778,54,247.07600000000002,0,125,34
8,5,1,2,39,3918.6,2.8943,22,3,6,6,2,1,0,False,False,False,0.29347368421052633,2375,0.26510944135903297,6122,178.11818181818182,1,154,390
4,4,4,3,23,5553.13,2.5178,24,1,2,4,6,0,1,True,True,True,0.12867729620480575,4453,0.2726831635128578,2061,231.38041666666666,1,251,184
4,2,0,2,22,1347.51,0.5312,7,2,9,4,0,0,0,False,True,False,0.27633417155630063,3579,0.2723673792557403,1263,192.50142857142856,1,15,179
2,4,4,2,5,1454.52,0.5755,7,1,10,4,5,0,1,False,False,False,0.12867729620480575,4453,0.2680851063829787,2820,207.78857142857143,1,271,431
2,7,8,0,8,1521.55,1.0486,3,6,9,3,3,0,0,False,True,False,0.257201646090535,2916,0.273972602739726,73,507.18333333333334,0,435,477
1,4,11,2,3,6572.67,4.7876,8,7,9,0,1,0,0,True,True,False,0.22524436889077773,2353,0.27113095238095236,3360,821.58375,0,104,405
1,4,9,0,3,1730.51,0.5984,2,1,11,5,6,1,1,True,False,True,0.5224839400428265,1401,0.27113095238095236,3360,865.255,1,460,396
2,4,6,2,5,1114.3,0.5657,3,4,6,0,3,0,0,True,True,False,0.15355367066393683,3419,0.2680851063829787,2820,371.43333333333334,0,351,438
8,5,7,1,39,2755.56,0.9302,13,11,2,6,3,1,0,True,False,True,0.45885916203937405,1981,0.26510944135903297,6122,211.96615384615384,0,388,386
1,4,0,1,3,846.57,0.4532,4,6,11,0,0,0,0,True,True,False,0.27633417155630063,3579,0.27113095238095236,3360,211.6425,0,22,396
4,4,5,3,23,821.93,0.3719,8,2,12,4,0,0,0,False,True,False,0.2894486692015209,2104,0.2726831635128578,2061,102.74125,1,292,183
8,4,7,2,38,4024.36,2.8831,12,5,8,5,4,1,0,True,True,True,0.45885916203937405,1981,0.26851098454027666,2458,335.36333333333334,0,387,380
0,5,5,0,1,1080.21,0.847,5,6,11,0,0,0,0,False,True,False,0.2894486692015209,2104,0.2759295499021526,511,216.042,0,277,134
8,5,5,1,39,3556.15,1.4716,10,6,6,1,1,0,0,True,True,False,0.2894486692015209,2104,0.26510944135903297,6122,355.615,0,308,390
0,4,10,0,0,1816.09,0.8215,7,6,12,0,0,0,0,False,True,True,0.19724375538329025,2322,0.2847222222222222,432,259.44142857142856,0,40,3
8,5,7,0,39,1198.09,0.3832,7,3,5,5,1,1,0,False,False,False,0.45885916203937405,1981,0.26510944135903297,6122,171.15571428571428,1,388,389
4,8,0,2,26,4213.26,2.1944,19,5,12,6,6,1,1,True,True,True,0.27633417155630063,3579,0.32653061224489793,49,221.75052631578947,0,19,219
6,4,8,0,33,878.11,0.4052,8,8,12,2,4,0,0,False,True,False,0.257201646090535,2916,0.27261146496815286,785,109.76375,0,423,313
8,5,10,0,39,735.85,0.3016,7,4,4,1,6,0,1,False,True,True,0.19724375538329025,2322,0.26510944135903297,6122,105.12142857142858,0,73,388
8,4,9,0,38,1203.48,0.8998,4,5,6,2,1,0,0,False,True,True,0.5224839400428265,1401,0.26851098454027666,2458,300.87,0,469,378
4,4,1,3,23,718.61,0.4525,8,2,4,3,6,0,1,False,True,False,0.29347368421052633,2375,0.2726831635128578,2061,89.82625,1,138,186
2,6,1,0,7,1185.35,0.6786,6,1,11,5,0,1,0,False,True,True,0.29347368421052633,2375,0.3,190,197.5583333333333,1,159,456
2,5,5,2,6,3528.4,1.2978,23,2,5,6,1,1,0,False,True,False,0.2894486692015209,2104,0.26096491228070173,912,153.40869565217392,1,312,449
1,2,1,3,2,630.45,0.4424,8,6,8,0,0,0,0,False,True,False,0.29347368421052633,2375,0.23582089552238805,335,78.80625,0,134,272
2,4,8,0,5,2062.04,1.4022,23,4,3,0,3,0,0,True,True,True,0.257201646090535,2916,0.2680851063829787,2820,89.65391304347825,0,432,435
1,4,7,3,3,4468.79,1.4809,17,7,1,1,2,0,0,True,True,False,0.45885916203937405,1981,0.27113095238095236,3360,262.87,0,378,394
4,4,10,2,23,4239.12,1.7868,16,4,6,1,4,0,0,True,True,False,0.19724375538329025,2322,0.2726831635128578,2061,264.945,0,56,188
2,4,7,0,5,704.59,0.313,6,4,11,2,6,0,1,False,False,False,0.45885916203937405,1981,0.2680851063829787,2820,117.43166666666667,0,391,432
8,5,7,3,39,780.56,0.6107,7,4,12,4,2,0,0,False,True,False,0.45885916203937405,1981,0.26510944135903297,6122,111.50857142857141,0,388,385
7,4,8,0,36,10352.37,6.023,6,5,8,0,6,0,1,True,True,False,0.257201646090535,2916,0.22767857142857142,224,1725.3950000000002,0,426,356
1,4,8,0,3,592.06,0.3524,5,4,3,6,3,1,0,False,False,False,0.257201646090535,2916,0.27113095238095236,3360,118.41199999999999,0,419,399
8,4,7,3,38,1494.06,0.8574,6,5,10,0,5,0,1,False,True,False,0.45885916203937405,1981,0.26851098454027666,2458,249.01,0,387,371
4,1,5,2,21,1644.34,0.9035,2,3,6,5,1,1,0,True,False,False,0.2894486692015209,2104,0.18867924528301888,53,822.17,1,290,164
8,5,5,3,39,989.31,0.7036,2,5,5,6,4,1,0,False,True,False,0.2894486692015209,2104,0.26510944135903297,6122,494.655,0,308,389
4,4,4,1,23,4257.35,1.6548,11,4,11,1,4,0,0,True,True,False,0.12867729620480575,4453,0.2726831635128578,2061,387.0318181818182,0,251,182
1,5,11,0,4,4893.65,3.2489,12,6,6,0,0,0,0,False,True,False,0.22524436889077773,2353,0.27880434782608693,1840,407.8041666666666,0,115,426
2,4,8,2,5,5233.56,2.728,19,1,10,4,6,0,1,True,True,False,0.257201646090535,2916,0.2680851063829787,2820,275.4505263157895,1,432,431
